	实部	虚部	幅值	相位
	-939.669922	489.632812	0.088299	152.477371
	-934.494751	489.034607	0.087893	152.376297
	-939.275085	477.522247	0.087808	153.051468
	-933.277344	476.376007	0.087319	152.958710
	-944.296387	468.534485	0.087845	153.610626
	-938.900330	464.011841	0.087275	153.701065
	-938.562744	459.547180	0.087086	153.912308
	-948.161133	458.698120	0.087774	154.183395
	-943.430664	454.818207	0.087278	154.261765
	-939.174194	441.957886	0.086497	154.799210
	-938.563965	438.142975	0.086316	154.975769
	-937.532349	434.318542	0.086104	155.143738
	-940.167847	425.322479	0.085992	155.658478
	-947.900879	429.283386	0.086715	155.635269
	-944.603210	417.324249	0.086057	156.164230
	-945.544434	416.339111	0.086096	156.235306
	-850.007202	401.693298	0.078345	154.705688
	-941.481506	409.218628	0.085548	156.507645
	-942.498474	408.287598	0.085594	156.577881
	-939.936768	401.616699	0.085179	156.863922
	-924.467651	406.910126	0.084171	156.243011
	-881.709229	452.975708	0.082605	152.808304
	-1046.168701	288.787354	0.090441	164.568222
	-982.170044	351.959534	0.086944	160.284927
	-978.118164	342.748047	0.086369	160.688736
	-969.541748	343.523163	0.085717	160.490005
	-957.111084	335.704163	0.084523	160.671814
	-959.194580	340.176971	0.084811	160.473022
	-965.056641	335.212402	0.085135	160.845322
	-964.767944	327.673523	0.084908	161.240463
	-963.776306	323.560181	0.084720	161.442001
	-960.962524	322.615051	0.084473	161.442032
	-962.012939	314.964539	0.084355	161.871475
	-968.129272	306.665527	0.084628	162.423843
	-964.625122	309.284882	0.084416	162.222748
	-961.931885	301.707947	0.084011	162.586075
	-964.429993	297.523682	0.084107	162.855164
	-959.974243	293.359467	0.083650	163.007309
	-963.577881	288.231354	0.083814	163.346710
	-961.217773	282.443359	0.083488	163.625153
	-960.534851	284.256958	0.083476	163.514618
	-963.891846	271.033081	0.083439	164.294754
	-964.935425	273.032257	0.083568	164.200928
	-962.585632	260.077820	0.083092	164.880447
	-956.993408	254.158615	0.082514	165.126709
	-958.754517	251.340317	0.082596	165.310303
	-958.781006	245.472031	0.082475	165.639313
	-962.488403	240.405624	0.082671	165.975891
	-964.096436	238.096939	0.082755	166.127609
	-965.267334	229.156921	0.082675	166.645081
	-963.564026	226.507431	0.082486	166.771515
	-963.561401	222.610687	0.082412	166.991257
	-954.712402	214.138947	0.081536	167.357971
	-963.134277	208.879776	0.082127	167.763474
	-964.588867	205.869659	0.082193	167.952271
	-954.043457	199.926147	0.081231	168.164566
	-956.819702	196.068176	0.081392	168.419464
	-960.138428	194.020874	0.081629	168.575745
	-960.165833	190.308258	0.081570	168.789078
	-960.241882	183.538055	0.081469	169.179153
	-962.201416	179.015030	0.081559	169.460770
	-969.186401	163.793274	0.081911	170.407608
	-962.610962	158.544067	0.081298	170.647232
	-972.203979	155.693481	0.082049	170.901642
	-973.002930	156.046494	0.082120	170.888718
	-978.192688	136.978943	0.082311	172.028564
	-1000.078003	126.164276	0.084000	172.809860
	-1057.190430	83.674988	0.088375	175.474564
	-730.792786	236.534729	0.064010	162.064865
	-885.597656	155.870270	0.074934	170.017853
	-911.314026	133.754364	0.076756	171.650269
	-918.670776	142.400269	0.077470	171.188889
	-938.329285	125.177704	0.078887	172.401321
	-928.306030	114.323715	0.077943	172.979202
	-930.958984	109.462860	0.078114	173.293915
	-931.542664	101.961548	0.078092	173.753586
	-938.507874	101.967377	0.078669	173.799240
	-935.834229	88.518639	0.078334	174.596588
	-939.380615	63.252872	0.078459	176.147827
	-602.189087	-37.705578	0.050281	-176.417145
	55189.511719	-13098.033203	4.726874	-13.350906
	-632.236450	52.519188	0.052868	175.251404
	-932.542053	115.654655	0.078307	172.930222
	-935.545288	92.801094	0.078345	174.335098
	-939.645447	73.807045	0.078545	175.508759
	-931.079590	71.151939	0.077816	175.630020
	-927.804382	67.918655	0.077524	175.813217
	-932.151245	56.590054	0.077822	176.525879
	-924.384888	50.601139	0.077147	176.866745
	-915.684448	45.743263	0.076402	177.140152
	-922.984253	47.699768	0.077018	177.041595
	-925.750732	39.372803	0.077216	177.564651
	-925.443787	29.893375	0.077161	178.149902
	-915.836792	27.360283	0.076354	178.288834
	-917.701904	23.175800	0.076500	178.553345
	-919.366211	20.329880	0.076633	178.733231
	-910.877197	9.415249	0.075910	179.407791
	-914.596802	0.713024	0.076216	179.955338
	-914.055298	6.994303	0.076173	179.561584
	-910.481384	-14.736664	0.075883	-179.072708
	-903.773743	-10.498966	0.075320	-179.334427
	-913.284729	-12.925190	0.076115	-179.189178
	-907.972839	-14.495105	0.075674	-179.085388
	-906.364014	-20.477642	0.075550	-178.705734
	-899.641357	-29.160130	0.075009	-178.143524
	-896.343201	-31.938423	0.074743	-177.959305
	-900.925354	-35.605347	0.075136	-177.736801
	-892.469604	-43.731407	0.074462	-177.194733
	-897.270569	-40.458096	0.074849	-177.418274
	-892.430542	-49.800556	0.074485	-176.806015
	-891.193176	-51.157169	0.074388	-176.714661
	-888.075073	-56.771278	0.074157	-176.342270
	-877.581909	-65.566513	0.073336	-175.727219
	-859.801453	-60.319214	0.071826	-175.987000
	-999.975525	-85.998489	0.083639	-175.084625
	-912.527527	-73.516556	0.076290	-175.393982
	-894.373413	-73.307320	0.074781	-175.314224
	-896.422485	-84.684769	0.075034	-174.603302
	-887.025024	-89.259979	0.074292	-174.253754
	-882.533875	-96.185768	0.073980	-173.779984
	-887.582764	-95.220055	0.074390	-173.876709
	-881.367310	-95.598846	0.073878	-173.809540
	-874.565063	-102.755737	0.073382	-173.298843
	-871.832581	-109.996078	0.073229	-172.809189
	-874.883362	-110.317513	0.073484	-172.813278
	-874.361511	-120.412552	0.073551	-172.158844
	-869.234863	-133.003540	0.073279	-171.300522
	-868.389771	-129.078812	0.073161	-171.545364
	-867.218262	-127.259857	0.073042	-171.651733
	-858.823242	-138.216858	0.072490	-170.857361
	-853.553528	-138.405762	0.072059	-170.789520
	-855.932617	-145.712646	0.072354	-170.338684
	-860.106689	-156.214478	0.072848	-169.706024
	-857.613770	-159.380829	0.072691	-169.472137
	-852.232300	-155.344864	0.072190	-169.669556
	-848.374512	-157.624710	0.071908	-169.474686
	-847.171997	-163.819305	0.071905	-169.055679
	-844.610229	-173.113892	0.071847	-168.416901
	-850.485535	-171.409332	0.072299	-168.605087
	-840.530884	-185.545380	0.071731	-167.551712
	-841.322388	-183.232788	0.071754	-167.713348
	-838.584595	-182.550522	0.071519	-167.718948
	-833.948486	-184.707581	0.071180	-167.511414
	-831.638428	-190.601913	0.071100	-167.091415
	-776.309387	-149.945801	0.065888	-169.067825
	-826.714355	-204.262878	0.070965	-166.121445
	-830.755310	-211.085022	0.071429	-165.743515
	-827.768372	-211.431335	0.071195	-165.671677
	-812.333862	-219.836487	0.070130	-164.857147
	-808.690735	-227.858215	0.070015	-164.264191
	-813.138672	-220.220490	0.070203	-164.846237
	-810.929504	-223.803436	0.070104	-164.571365
	-812.597168	-236.658661	0.070530	-163.762482
	-803.626465	-232.289841	0.069710	-163.877960
	-801.663330	-233.158295	0.069573	-163.783295
	-798.717957	-241.004898	0.069524	-163.209351
	-801.062622	-245.921448	0.069830	-162.933823
	-800.137695	-241.946014	0.069660	-163.175705
	-789.419373	-241.782822	0.068801	-162.971268
	-774.854797	-231.373199	0.067388	-163.374268
	-935.288574	-461.088013	0.086897	-153.757156
	-807.470886	-285.118256	0.071361	-160.551865
	-788.732544	-283.841675	0.069854	-160.207687
	-788.586304	-283.013397	0.069819	-160.257599
	-787.439087	-281.875000	0.069697	-160.304459
	-782.211670	-286.606384	0.069422	-159.876907
	-776.290771	-296.663513	0.069254	-159.085373
	-770.229126	-298.674042	0.068843	-158.805054
	-771.272827	-296.652649	0.068863	-158.961884
	-769.258057	-300.921631	0.068835	-158.635345
	-764.944275	-311.945465	0.068842	-157.814285
	-765.593506	-310.527405	0.068848	-157.922348
	-755.773560	-313.131927	0.068173	-157.494812
	-754.563843	-308.857117	0.067944	-157.739792
	-758.919800	-320.438019	0.068650	-157.109116
	-753.025574	-320.426575	0.068197	-156.949341
	-748.619019	-324.313904	0.067987	-156.576950
	-750.503906	-336.461029	0.068539	-155.852661
	-743.988342	-328.884888	0.067787	-156.151871
	-740.565552	-338.013916	0.067838	-155.466766
	-733.652344	-338.626312	0.067336	-155.223724
	-736.271729	-344.242126	0.067731	-154.941666
	-730.596191	-351.731140	0.067571	-154.292435
	-730.609497	-346.109375	0.067370	-154.651825
	-721.653320	-346.451660	0.066709	-154.355255
	-716.947876	-351.277466	0.066532	-153.896896
	-717.110718	-356.173615	0.066724	-153.587387
	-716.677490	-362.287537	0.066920	-153.182953
	-712.369507	-365.474548	0.066721	-152.840332
	-710.372131	-364.643860	0.066541	-152.827942
	-702.527527	-368.166473	0.066096	-152.342773
	-703.305176	-368.384644	0.066162	-152.354889
	-691.521179	-382.816864	0.065868	-151.031693
	-695.402588	-377.930389	0.065955	-151.477264
	-691.712891	-387.729980	0.066081	-150.727798
	-690.263550	-390.099915	0.066072	-150.527206
	-683.054199	-395.713287	0.065783	-149.915039
	-688.973694	-391.599792	0.066041	-150.386917
	-680.260986	-405.471893	0.065995	-149.202805
	-682.296021	-403.898132	0.066073	-149.375778
	-669.054321	-408.893005	0.065342	-148.568787
	-671.743774	-405.895294	0.065404	-148.857895
	-663.972229	-412.746826	0.065150	-148.133575
	-669.408508	-413.354584	0.065562	-148.304993
	-660.804321	-427.243164	0.065574	-147.115311
	-659.836121	-438.364563	0.066015	-146.401779
	-428.469604	-262.261810	0.041863	-148.529633
	-358.366608	-335.498108	0.040909	-136.887680
	46658.710938	20515.292969	4.247477	23.734535
	-401.899109	-281.451599	0.040888	-144.996277
	-664.873047	-409.002625	0.065050	-148.401871
	-648.755127	-424.166260	0.064593	-146.822723
	-647.596191	-438.406799	0.065170	-145.902969
	-640.632019	-437.105835	0.064629	-145.694122
	-634.661987	-436.371857	0.064184	-145.488922
	-628.982300	-441.328064	0.064031	-144.944427
	-628.858887	-444.761871	0.064187	-144.730057
	-621.175598	-452.065460	0.064022	-143.954453
	-620.099121	-448.233002	0.063761	-144.139069
	-617.163147	-455.618378	0.063927	-143.563538
	-617.341980	-459.817566	0.064147	-143.319992
	-609.574646	-458.692474	0.063573	-143.039291
	-608.205994	-469.956909	0.064052	-142.306961
	-597.086975	-464.686005	0.063050	-142.107986
	-598.132568	-466.115784	0.063192	-142.071243
	-590.689453	-465.770020	0.062686	-141.743546
	-585.357239	-468.688904	0.062490	-141.316132
	-583.549194	-475.696533	0.062739	-140.813828
	-581.189087	-476.627838	0.062636	-140.645142
	-575.635376	-486.361053	0.062799	-139.805145
	-571.874451	-482.830688	0.062370	-139.825775
	-567.645508	-489.643707	0.062471	-139.219360
	-567.373169	-492.844788	0.062628	-139.021011
	-561.665405	-493.048828	0.062281	-138.722244
	-561.053284	-495.327423	0.062368	-138.560242
	-557.464844	-494.989685	0.062126	-138.397171
	-558.003418	-499.756989	0.062424	-138.151855
	-550.096558	-499.614441	0.061926	-137.753326
	-545.587402	-509.025146	0.062181	-136.985596
	-542.343689	-502.488892	0.061612	-137.184479
	-536.894287	-509.562836	0.061684	-136.496109
	-534.017700	-513.703003	0.061749	-136.110794
	-530.289551	-516.452637	0.061685	-135.757355
	-535.799011	-515.948730	0.061986	-136.081253
	-515.145508	-508.097168	0.060297	-135.394669
	-514.612000	-516.677490	0.060769	-134.885254
	-513.505005	-520.837341	0.060951	-134.593857
	-510.917480	-520.925049	0.060805	-134.444321
	-507.174286	-514.879211	0.060227	-134.568069
	-504.700043	-524.638062	0.060666	-133.890335
	-501.508331	-519.937378	0.060199	-133.966370
	-499.485931	-519.375854	0.060048	-133.881622
	-492.990356	-382.916931	0.052019	-142.162704
	-489.757202	-542.957642	0.060934	-132.051010
	-484.418427	-545.646851	0.060804	-131.598267
	-484.428284	-541.867798	0.060570	-131.796631
	-478.805786	-552.197266	0.060906	-130.928299
	-474.390381	-549.536865	0.060498	-130.802567
	-471.426453	-546.167969	0.060124	-130.799210
	-474.118469	-547.409241	0.060349	-130.896271
	-462.483765	-556.486877	0.060298	-129.729218
	-452.640930	-552.011108	0.059489	-129.351242
	-454.876007	-562.858704	0.060307	-128.943527
	-453.317322	-556.565918	0.059818	-129.162476
	-449.588074	-557.542480	0.059686	-128.881821
	-445.964600	-558.739075	0.059575	-128.595566
	-440.338867	-562.092651	0.059503	-128.074875
	-434.951508	-565.817566	0.059473	-127.549957
	-429.990295	-568.495300	0.059400	-127.102608
	-434.254303	-567.346802	0.059539	-127.430893
	-429.858551	-569.578613	0.059465	-127.041710
	-418.842010	-570.126465	0.058953	-126.302765
	-409.968384	-491.353271	0.053327	-129.840469
	-410.162659	-572.106445	0.058662	-125.638039
	-409.104919	-575.778259	0.058860	-125.394760
	-399.682190	-582.681519	0.058882	-124.447632
	-406.277313	-582.581970	0.059188	-124.890915
	-403.111145	-583.296570	0.059086	-124.648018
	-401.310394	-588.458130	0.059356	-124.292793
	-386.688629	-584.841003	0.058427	-123.472115
	-385.737488	-591.157104	0.058823	-123.124954
	-379.086426	-585.058350	0.058095	-122.941086
	-385.463684	-587.322937	0.058543	-123.277145
	-374.854858	-590.195923	0.058265	-122.421112
	-370.746582	-591.608154	0.058182	-122.074387
	-362.321930	-595.376465	0.058080	-121.322983
	-364.578857	-595.763794	0.058205	-121.464630
	-359.717896	-595.318604	0.057963	-121.142227
	-358.366089	-593.175842	0.057752	-121.138191
	-352.649231	-598.104919	0.057861	-120.524071
	-346.340454	-601.939087	0.057872	-119.915039
	-345.705017	-604.086670	0.058001	-119.781517
	-344.685852	-609.593872	0.058358	-119.485336
	-339.809753	-609.142090	0.058126	-119.154945
	-339.748230	-614.857666	0.058540	-118.923454
	-331.121857	-618.791321	0.058485	-118.151718
	-334.423462	-626.784668	0.059202	-118.082336
	-341.621368	-645.817383	0.060884	-117.877731
	-461.309082	-874.531921	0.082395	-117.811310
	-276.787659	-529.252319	0.049772	-117.608604
	-287.318237	-575.485657	0.053602	-116.531227
	-289.427917	-593.339966	0.055014	-116.002869
	-282.900513	-593.030396	0.054754	-115.503120
	-283.650848	-600.363403	0.055333	-115.289116
	-277.801575	-601.081909	0.055181	-114.804939
	-279.102539	-605.467834	0.055558	-114.748283
	-271.271362	-607.109741	0.055413	-114.076248
	-275.885864	-609.140259	0.055725	-114.366257
	-270.952881	-608.922119	0.055540	-113.987686
	-267.278503	-615.755981	0.055939	-113.464005
	-261.558014	-609.742126	0.055290	-113.217636
	-261.874329	-609.220337	0.055260	-113.260529
	-253.235687	-612.456421	0.055229	-112.463898
	-243.257172	-616.651062	0.055241	-111.528297
	-250.543152	-609.984009	0.054953	-112.329781
	-237.905426	-616.500244	0.055068	-111.101433
	-242.570740	-622.801270	0.055698	-111.280090
	-231.829163	-616.129761	0.054858	-110.619652
	-231.151230	-616.600708	0.054875	-110.550011
	-227.061127	-616.947388	0.054784	-110.205612
	-221.031433	-612.562866	0.054268	-109.840996
	-219.142166	-617.344604	0.054591	-109.543610
	-217.110382	-619.816467	0.054728	-109.304428
	-211.126373	-616.325195	0.054290	-108.909248
	-212.132095	-620.148926	0.054619	-108.884087
	-207.842285	-620.932129	0.054566	-108.506744
	-192.530426	-621.348206	0.054208	-107.216072
	-197.071930	-622.990112	0.054451	-107.553848
	-187.277985	-630.491943	0.054810	-106.543251
	-186.202148	-624.871216	0.054335	-106.593262
	-183.341187	-625.078369	0.054284	-106.346893
	-170.176773	-632.103638	0.054551	-105.068069
	-172.214355	-629.415466	0.054379	-105.302185
	-160.386841	-631.077454	0.054262	-104.259682
	-140.063599	-638.442139	0.054469	-102.373718
	6.266018	-395.987152	0.033003	-89.093437
	22313.691406	40676.187500	3.866212	61.252201
	-65.952316	-391.557861	0.033089	-99.560913
	-182.331696	-626.698730	0.054390	-106.221825
	-164.073959	-628.836426	0.054157	-104.623405
	-151.842804	-627.842468	0.053829	-103.595840
	-144.269562	-628.135742	0.053708	-102.935287
	-136.143402	-634.289062	0.054061	-102.114128
	-124.149429	-632.922485	0.053749	-101.097816
	-68.915077	-649.119568	0.054397	-96.060219
	-162.792938	-611.557739	0.052738	-104.906128
	-136.244385	-622.160767	0.053075	-102.351974
	-124.165642	-620.141479	0.052704	-101.322136
	-129.671753	-628.929077	0.053513	-101.649918
	-117.319099	-625.723633	0.053052	-100.619293
	-108.140839	-619.480835	0.052404	-99.902168
	-104.730034	-622.606873	0.052613	-99.548454
	-101.360260	-620.087769	0.052360	-99.283531
	-100.347359	-624.836121	0.052737	-99.123672
	-90.236862	-624.891785	0.052614	-98.216942
	-91.723763	-621.650391	0.052365	-98.393364
	-86.562820	-621.194214	0.052266	-97.933029
	-85.443649	-619.577759	0.052120	-97.851921
	-76.961807	-625.432983	0.052513	-97.015190
	-74.554794	-624.386475	0.052402	-96.809158
	-73.612518	-624.982910	0.052442	-96.717537
	-62.074547	-617.865417	0.051748	-95.737038
	-61.891464	-620.336304	0.051951	-95.697594
	-63.113869	-620.107666	0.051943	-95.811493
	-56.848789	-621.210632	0.051984	-95.228737
	-55.676678	-623.142639	0.052135	-95.105713
	-45.116673	-617.345581	0.051583	-94.179840
	-44.900078	-617.957397	0.051632	-94.155746
	-40.633579	-622.349976	0.051973	-93.735573
	-33.230110	-619.217407	0.051676	-93.071815
	-26.004631	-617.076416	0.051469	-92.413109
	-24.008003	-615.488281	0.051330	-92.233772
	-23.533379	-610.307495	0.050897	-92.208221
	-18.560801	-614.724609	0.051250	-91.729439
	-13.721529	-613.322632	0.051123	-91.281631
	-9.865301	-622.229675	0.051859	-90.908340
	6.715075	-606.329956	0.050531	-89.365479
	-8.033028	-603.628906	0.050307	-90.762436
	3.589876	-608.682678	0.050724	-89.662086
	4.369638	-613.918091	0.051161	-89.592201
	11.340182	-602.731079	0.050236	-88.922127
	10.974581	-604.204590	0.050359	-88.959412
	21.530695	-607.113281	0.050625	-87.968910
	20.939259	-598.347961	0.049893	-87.995743
	21.169710	-603.773193	0.050345	-87.991898
	22.735477	-597.623169	0.049838	-87.821335
	34.258202	-591.538330	0.049377	-86.685493
	34.868820	-592.354980	0.049448	-86.631187
	41.766758	-578.063232	0.048298	-85.867401
	47.236130	-547.970642	0.045834	-85.073174
	63.135529	-418.836517	0.035297	-81.427757
	23.711521	-749.205200	0.062465	-88.187256
	36.244827	-655.582275	0.054715	-86.835541
	53.160393	-638.142334	0.053363	-85.237976
	55.644062	-628.099243	0.052547	-84.937317
	58.686539	-619.848389	0.051885	-84.591423
